angDist,_RAJ2000,_DEJ2000,recno,ASAS,Per,Vmax,Vamp,Class,GCVS,LC,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff,B_Teff,logg,b_logg,B_logg,[Fe/H],b_[Fe/H],B_[Fe/H],Dist,b_Dist,B_Dist,A0,b_A0,B_A0,AG,b_AG,B_AG,E(BP-RP),b_E(BP-RP),B_E(BP-RP),Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000
0.860036,220.273155,-42.41535,17654,144106-4224.9,163.900742,12.86,1.23,MISC/SR,V0543 Cen,LC,220.2732,-42.4153,Gaia DR3 6101354025861186304,220.27319211034,-42.41558732281,0.001,0.001,104,1636148068921376768,6101354025861186304,1332866157,1.0881,0.8917,-0.2605,1.1287,-0.2308,8.863,-3.354,1.342,-8.205,1.134,-0.1048,-0.3634,0.4890,0.0358,0.3863,0.0355,0.2496,-0.0847,0.0717,-0.0011,94,0,86,8,1.0003,9.6913e+01,1.881,9.4783e-01,95,0,,1.4814,0.2865,0.068,-0.138,-0.277,-0.033,-0.196,11,9,1.956196,14,4.889e-01,1.155e+01,0,7,1.076,0,84,153.64199,1.99137e+00,7.71538e+01,20.221092,0.014340,4,1.89228e+02,3.70617e+01,5.10576e+00,19.646080,0.212668,4,1.58653e+03,4.53183e+02,3.50087e+00,16.746773,0.310156,11.558,1,0,1,0,0,2.899307,-0.575012,3.474319,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.004811,0.995175,,,,,,,,,,,,,,,,,,,,,,,220.27321229919,-42.41555085822,20.959039,17.943800,-0.0051
0.184755,220.3875,-68.386667,17662,144133-6823.2,418.994415,10.65,0.88,MISC,AD Cir,,220.3875,-68.3867,Gaia DR3 5848073104296106240,220.38760849489,-68.38663480101,0.000,0.000,138,1636148068921376768,5848073104296106240,1722407210,0.2396,0.2459,0.1299,0.3832,0.3390,5.849,-2.970,0.427,-5.040,0.362,-0.2267,-0.3734,-0.3317,0.0769,0.4937,0.4031,0.2558,0.3070,0.2951,0.2277,209,0,209,0,27.4897,1.4589e+03,1.866,4.5917e+01,95,0,,1.5387,0.0642,0.071,-0.144,-0.157,-0.034,-0.049,24,14,0.643124,29,1.708e-02,1.304e+02,1,0,2.636,0,239,1936.07150,6.36404e+00,3.04220e+02,17.470064,0.004509,0,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999182,,,,,,,,,,,,,,,,,,,,,,,220.38764432729,-68.38661240282,6.907383,5.732736,0.2071
0.922779,220.50987,-28.79697,17676,144202-2847.8,51.610596,10.96,0.4,MISC/SR,,LC,220.5099,-28.797,Gaia DR3 6221902281703663232,220.50993862359,-28.79672082680,0.000,0.000,120,1636148068921376768,6221902281703663232,1600798257,0.0315,0.0287,0.3218,0.0352,9.1444,11.716,-10.460,0.039,-5.278,0.037,-0.1638,-0.2418,-0.0317,0.0846,-0.0483,0.1020,-0.0384,0.0001,0.0617,-0.2475,180,180,179,1,10.3266,1.8970e+03,0.254,7.4002e+01,31,1,1.264,,,,,,,,21,14,0.058951,25,7.369e-02,1.336e+01,2,0,1.600,0,188,2455015.40914,7.75206e+03,3.16692e+02,9.712232,0.004398,22,4.34168e+05,6.51508e+03,6.66404e+01,11.244398,0.016530,22,3.16225e+06,2.53261e+04,1.24861e+02,8.497905,0.009481,1.465,0,0,0,0,0,2.746493,1.532166,1.214327,30.73,0.30,1,8,0,6,1.4872e+02,2.8610e+00,0.000000,781.459,1.90,3700.0,1.5,0.00,440,10.2769,1.3985,7,7.969280,0.014156,7,,VARIABLE,0.000000,0.000000,0.999697,,,,,,,,,,,,,,,,,,,,,,,220.50999167415,-28.79669736980,0.625869,0.593874,-0.2556
0.565729,220.526115,-34.89995,17681,144206-3454.0,272.201019,10.85,0.4,MISC/SR,,LC,220.5261,-34.8999,Gaia DR3 6203090221870287616,220.52600769246,-34.90008019093,0.000,0.000,144,1636148068921376768,6203090221870287616,480215218,0.0269,0.0290,0.4374,0.0317,13.7859,5.130,-0.064,0.034,-5.130,0.034,-0.2271,-0.1797,-0.0888,-0.1701,-0.1489,-0.1592,0.2291,0.0454,0.0282,-0.1860,186,186,186,0,9.0903,1.4917e+03,0.228,5.9189e+01,31,1,1.279,,,,,,,,21,13,0.051765,26,3.753e-02,5.637e+00,0,0,1.512,0,219,2327118.32454,8.04539e+03,2.89249e+02,9.770321,0.004656,25,4.52981e+05,7.23622e+03,6.25992e+01,11.198341,0.017567,25,2.86013e+06,2.44327e+04,1.17062e+02,8.606932,0.010015,1.424,0,0,0,0,0,2.591410,1.428020,1.163389,46.42,0.42,1,11,4,8,1.6198e+02,8.2119e+00,0.000000,782.458,2.86,3800.0,3.0,0.75,111,,,,8.068374,0.016735,5,,VARIABLE,0.000000,0.000000,0.999019,,,,,,,,,,,,,,,,,,,,,,,220.52600803732,-34.90005739277,0.543904,0.536663,-0.1706
0.247901,220.679167,-74.311667,17696,144243-7418.7,0.294768,8.25,0.45,EC,NT Aps,,220.6792,-74.3117,Gaia DR3 5793290899490805888,220.67925534698,-74.31160241542,0.000,0.000,26,1636148068921376768,5793290899490805888,6119438,0.0113,0.0119,18.4941,0.0142,1301.9121,113.499,112.806,0.013,-12.531,0.016,0.0652,-0.1126,-0.2810,-0.0854,0.0935,-0.0732,-0.0879,0.0652,0.0261,0.0603,381,381,377,4,-4.3895,5.7892e+02,0.080,5.3754e+00,31,0,1.562,,,,,,,,43,29,0.021871,51,2.359e-02,3.201e+01,0,0,0.843,1,437,9009268.10791,6.33308e+04,1.42257e+02,8.300643,0.008114,50,4.77867e+06,1.09656e+05,4.35789e+01,8.640274,0.025070,50,6.09783e+06,1.25342e+05,4.86496e+01,7.784957,0.022635,1.207,0,0,0,1,0,0.855317,0.339631,0.515686,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999681,,,,,,,,,,,,,,,,,,,,,,,220.67740125574,-74.31154671538,0.216739,0.252033,0.0670
0.305219,220.691667,-43.181667,17698,144246-4310.9,74.840591,12.84,0.76,MISC,,,220.6917,-43.1817,Gaia DR3 6101255379052613504,220.69155073878,-43.18166592141,0.000,0.000,94,1636148068921376768,6101255379052613504,863588125,0.1659,0.1511,1.0546,0.2206,4.7814,6.272,-6.232,0.300,-0.703,0.238,-0.0134,-0.2064,0.0052,-0.0443,-0.1889,-0.0050,0.1728,0.3429,0.3711,0.0589,141,0,140,1,1.8161,1.7175e+02,0.443,1.2140e+00,95,0,,1.5734,0.0537,-0.119,0.161,0.089,0.190,0.025,16,11,0.420534,23,2.016e-02,1.161e+02,0,0,1.110,0,157,1140.55494,3.07069e+00,3.71433e+02,18.044577,0.004017,9,8.26240e+02,6.07708e+01,1.35960e+01,18.045776,0.079906,8,4.82423e+03,3.47254e+02,1.38925e+01,15.539325,0.078244,4.954,0,0,5,0,0,2.506452,0.001200,2.505252,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000022,0.999940,,,,,,,,,,,,,,,,,,,,,,,220.69158872621,-43.18166279546,4.801718,3.790825,0.0610
0.982352,220.89423,-41.57051,17719,144335-4134.2,56.267822,12.75,0.41,MISC,,LC,220.8942,-41.5705,Gaia DR3 6101677797676395392,220.89413079551,-41.57077258829,0.000,0.000,81,1636148068921376768,6101677797676395392,1704155739,0.0329,0.0291,0.2113,0.0385,5.4835,11.752,-8.672,0.043,-7.930,0.042,0.0391,-0.2707,-0.1777,-0.0689,-0.1585,-0.0841,0.1696,-0.1216,0.1395,-0.2119,201,201,199,2,6.9974,2.4471e+03,0.269,8.2265e+01,31,0,1.243,,,,,,,,23,15,0.065649,27,3.459e-02,1.325e+02,0,0,1.374,0,227,490162.08956,1.91462e+03,2.56011e+02,11.461517,0.005057,27,7.07393e+04,1.77748e+03,3.97975e+01,13.214391,0.027424,26,6.60538e+05,6.70186e+03,9.85603e+01,10.198152,0.011646,1.492,0,2,0,0,0,3.016239,1.752873,1.263366,5.60,0.34,1,12,4,11,7.0788e+01,6.6549e-01,0.014955,926.354,2.95,3600.0,1.5,0.00,440,10.7354,1.3970,8,9.650210,0.033528,8,,VARIABLE,0.000000,0.000000,0.999640,3513.5,3511.3,3518.5,0.0908,0.0867,0.0950,0.3644,0.3596,0.3665,20314.6055,19970.7129,20367.4023,0.5924,0.5607,0.6624,0.3652,0.3455,0.4087,0.2444,0.2317,0.2722,MARCS,220.89418231484,-41.57073734192,0.699391,0.673999,-0.2044
0.905122,221.120865,-8.59175,17733,144429-0835.5,52.165394,10.87,0.46,MISC/SR,,LC,221.1209,-8.5917,Gaia DR3 6327348092505896832,221.12061792297,-8.59180940410,0.000,0.000,126,1636148068921376768,6327348092505896832,1656876362,0.0562,0.0523,1.2606,0.0698,18.0634,13.425,-13.172,0.078,-2.597,0.075,-0.2238,-0.3019,-0.1224,-0.1333,-0.0080,0.0164,-0.1034,-0.2185,0.4694,-0.2129,160,160,159,1,5.0838,2.9461e+03,0.428,1.5730e+02,31,0,1.174,,,,,,,,18,13,0.118996,20,5.501e-02,1.164e+02,2,0,1.301,0,166,6789175.46828,3.07417e+04,2.20846e+02,8.607824,0.005636,19,4.74813e+05,1.10398e+04,4.30093e+01,11.147236,0.025398,19,1.07913e+07,1.07932e+05,9.99824e+01,7.165207,0.011498,1.659,0,0,0,0,0,3.982028,2.539412,1.442617,-16.67,0.32,1,4,2,4,1.6490e+02,-1.0929e+00,0.036741,749.595,1.13,3400.0,2.5,0.50,111,,,,6.818914,0.076907,2,,VARIABLE,0.000000,0.000000,0.999999,,,,,,,,,,,,,,,,,,,,,,,221.12067712849,-8.59179786241,1.257003,1.208140,-0.2056
0.880660,221.383333,-71.193333,17761,144532-7111.6,482.124969,10.69,0.98,MISC,,,221.3833,-71.1933,Gaia DR3 5797251031141707904,221.38303109382,-71.19355743334,0.000,0.000,26,1636148068921376768,5797251031141707904,358844585,0.0184,0.0219,0.5486,0.0265,20.7093,11.920,-9.308,0.023,-7.447,0.030,0.2155,-0.1566,-0.2781,-0.1124,-0.0462,-0.0703,-0.2683,0.0021,0.3004,0.2714,420,420,420,0,-4.0707,2.8727e+03,0.243,7.2176e+01,31,0,1.206,,,,,,,,48,27,0.044352,56,2.089e-02,7.918e+01,3,0,0.861,0,467,2901416.26629,2.62465e+04,1.10545e+02,9.530842,0.010201,52,3.03037e+05,1.25601e+04,2.41269e+01,11.634802,0.045087,51,4.21296e+06,1.02793e+05,4.09848e+01,8.186427,0.026759,1.556,0,0,0,0,0,3.448375,2.103960,1.344415,-19.28,0.46,1,16,7,12,2.6304e+02,8.8655e+00,0.000000,869.864,4.47,3700.0,2.0,0.00,440,10.9456,0.7348,6,7.449485,0.105962,6,,VARIABLE,0.000000,0.000000,0.999995,,,,,,,,,,,,,,,,,,,,,,,221.38315941988,-71.19352433613,0.375894,0.487684,0.2729
0.548420,221.3875,-17.863333,17762,144533-1751.8,0.765588,12.14,0.53,EC,,,221.3875,-17.8633,Gaia DR3 6282367312332049152,221.38737101261,-17.86342319392,0.000,0.000,122,1636148068921376768,6282367312332049152,1255252828,0.0261,0.0241,1.0977,0.0307,35.7213,19.637,-15.596,0.036,-11.932,0.028,-0.1586,0.0239,-0.0613,-0.0280,-0.2758,0.0280,0.0369,-0.1477,0.2498,-0.0510,194,194,194,0,14.3673,1.2537e+03,0.215,4.9283e+01,31,1,1.599,,,,,,,,22,14,0.049572,25,2.035e-01,1.513e+01,0,0,1.821,0,206,266189.49324,2.13366e+03,1.24758e+02,12.124390,0.009129,21,1.52560e+05,3.97708e+03,3.83597e+01,12.379943,0.028441,20,1.63649e+05,4.43805e+03,3.68740e+01,11.713113,0.029686,1.188,0,0,0,0,0,0.666830,0.255553,0.411277,6.25,13.42,1,10,2,9,1.7406e+01,3.3710e+00,0.000112,917.824,115.60,7250.0,4.5,-0.25,555,,,,11.481126,0.055796,8,,VARIABLE,0.000000,0.000000,0.999921,6540.6,6481.8,6596.6,3.7651,3.7394,3.7903,-0.6790,-0.7705,-0.6080,851.0396,830.0100,880.2496,0.2553,0.2230,0.2852,0.2222,0.1938,0.2487,0.1205,0.1050,0.1350,MARCS,221.38744383781,-17.86337016064,0.572566,0.445330,-0.0515
0.903719,221.427015,-44.61241,17764,144542-4436.7,0.385971,12.34,0.47,EC,,LC,221.427,-44.6124,Gaia DR3 6098696982993990272,221.42667654178,-44.61233953278,0.000,0.000,149,1636148068921376768,6098696982993990272,702068986,0.0283,0.0361,1.6999,0.0460,36.9179,18.554,-15.655,0.050,-9.958,0.057,-0.4571,0.1071,0.1584,-0.2004,-0.1223,-0.1295,0.4643,-0.1424,0.1246,-0.2956,374,374,365,9,43.5995,5.0650e+03,0.346,1.8035e+02,31,0,1.566,,,,,,,,42,15,0.086627,47,8.765e-02,1.063e+02,0,0,3.005,1,404,198817.56188,1.48829e+03,1.33588e+02,12.441230,0.008582,47,1.05855e+05,2.43868e+03,4.34066e+01,12.776769,0.025168,47,1.32779e+05,2.86422e+03,4.63577e+01,11.940076,0.023724,1.200,0,2,0,1,0,0.836693,0.335539,0.501154,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.000000,0.000000,0.999718,5839.3,5831.0,5849.3,4.0878,4.0698,4.1075,0.1041,0.0836,0.1242,559.0883,545.5239,573.8812,0.0026,0.0006,0.0068,0.0022,0.0005,0.0057,0.0012,0.0002,0.0031,MARCS,221.42677428276,-44.61229527342,0.795093,0.887981,-0.2906
0.778470,221.5375,-57.968333,17777,144609-5758.1,111.053841,11.93,0.7,MISC/SR,,,221.5375,-57.9683,Gaia DR3 5879373211022700672,221.53726512124,-57.96815624889,0.000,0.000,180,1636148068921376768,5879373211022700672,284061188,0.1579,0.2240,0.6008,0.2256,2.6627,10.217,-9.472,0.243,-3.830,0.324,-0.0043,0.0272,0.2741,0.0128,-0.1529,0.0305,0.6480,0.0083,0.0733,0.0421,258,0,257,1,8.8787,5.2629e+02,1.213,1.0255e+01,95,0,,1.4401,0.0436,0.078,0.116,0.038,0.141,0.147,30,18,0.475059,31,9.155e-03,7.791e+01,0,12,1.420,0,235,1124.71594,4.18428e+00,2.68796e+02,18.059759,0.004890,10,3.92939e+02,1.65091e+01,2.38013e+01,18.852730,0.045702,12,8.27894e+03,8.60139e+02,9.62513e+00,14.952958,0.112866,7.710,0,10,0,12,0,3.899772,0.792971,3.106801,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.000000,0.000000,0.999978,,,,,,,,,,,,,,,,,,,,,,,221.53734449243,-57.96813922519,3.845725,5.048748,0.0418
0.898358,221.629167,-49.34,17784,144631-4920.4,85.621834,12.53,0.9,MISC/SR,,,221.6292,-49.34,Gaia DR3 5904661733632378752,221.62887997526,-49.33983478221,0.000,0.000,113,1636148068921376768,5904661733632378752,1755412616,0.0206,0.0181,0.1863,0.0250,7.4495,5.716,-5.418,0.030,-1.822,0.026,-0.1324,-0.0177,-0.2549,-0.1109,0.0715,-0.0884,0.1038,-0.2960,0.1556,-0.0750,251,251,250,1,5.9954,1.1363e+03,0.179,3.5210e+01,31,0,1.288,,,,,,,,29,15,0.042085,33,5.120e-02,1.396e+01,0,0,1.281,0,274,316233.66285,1.32319e+03,2.38994e+02,11.937346,0.005313,31,6.77721e+04,1.39385e+03,4.86221e+01,13.260916,0.022504,31,3.85787e+05,4.04175e+03,9.54505e+01,10.782027,0.011986,1.434,0,0,0,0,0,2.478889,1.323569,1.155319,31.15,0.50,1,13,5,11,4.9869e+01,4.2892e+00,0.000096,785.130,4.63,4000.0,2.0,0.00,440,11.1153,3.3691,8,10.311523,0.035234,8,,VARIABLE,0.000000,0.000000,0.999751,,,,,,,,,,,,,,,,,,,,,,,221.62891693218,-49.33982668348,0.479629,0.412452,-0.0660
0.072960,221.658555,-25.91578,17789,144638-2554.9,71.473686,12.0,0.63,MISC,,LC,221.6586,-25.9158,Gaia DR3 6228819240634310016,221.65853764980,-25.91579293084,0.000,0.000,97,1636148068921376768,6228819240634310016,1300102408,0.0472,0.0382,0.3522,0.0503,7.0009,7.134,-7.066,0.072,0.984,0.057,-0.0551,-0.4095,0.2625,0.0102,-0.0528,0.0016,0.2559,-0.1985,-0.0590,0.0468,161,161,160,1,5.6051,2.1808e+03,0.334,1.1367e+02,31,0,1.216,,,,,,,,18,12,0.101183,19,1.526e-01,1.489e+01,2,0,1.332,0,166,1378975.69680,6.66057e+03,2.07036e+02,10.338475,0.005924,18,1.53928e+05,2.73860e+03,5.62069e+01,12.370246,0.019517,18,1.97109e+06,2.45251e+04,8.03703e+01,9.011128,0.014028,1.541,0,0,0,0,0,3.359118,2.031771,1.327347,84.35,0.28,1,8,3,7,1.1373e+02,1.3147e+00,0.002563,749.269,1.58,3800.0,3.5,1.00,111,,,,8.449136,0.044001,4,,VARIABLE,0.000000,0.000000,0.999987,3699.3,3659.4,3805.5,0.8899,0.8274,1.0455,0.6808,0.6802,0.6819,2288.0493,1876.1663,2508.1252,2.4865,2.2430,2.9746,1.5616,1.3939,1.9009,0.9591,0.8796,1.1136,MARCS,221.65857256303,-25.91579730506,1.142566,0.908678,0.0471
0.711022,221.69127,-25.82171,17795,144646-2549.3,119.602364,13.53,1.29,MISC/SR,,LC,221.6913,-25.8217,Gaia DR3 6228820958621152512,221.69133822949,-25.82152228597,0.000,0.000,104,1636148068921376768,6228820958621152512,503200874,0.0152,0.0126,0.0278,0.0169,1.6433,3.880,-3.540,0.020,-1.587,0.016,-0.0988,-0.2880,-0.0571,-0.1257,-0.0002,-0.0754,0.0780,-0.2032,0.1751,-0.1022,219,33,219,0,6.7619,3.5878e+02,0.080,5.0988e+00,31,0,1.335,,,,,,,,25,15,0.027534,26,7.240e-01,1.072e+02,0,0,1.342,0,227,90257.89420,1.61300e+03,5.59565e+01,13.298654,0.019598,26,2.46246e+04,1.98065e+03,1.24326e+01,14.360119,0.087374,26,9.79470e+04,3.93722e+03,2.48772e+01,12.270417,0.043807,1.358,0,0,0,0,0,2.089702,1.061465,1.028236,191.57,2.33,1,10,1,10,1.6594e+01,4.5112e+00,0.000014,799.387,19.24,4000.0,3.0,0.00,333,,,,11.793271,0.061140,9,,VARIABLE,0.000000,0.000000,0.998850,3904.6,3803.8,3930.3,0.4491,0.2768,0.4951,-0.9708,-0.9726,-0.9698,12343.4316,11764.4189,15778.8135,0.6304,0.1668,0.7072,0.4437,0.1169,0.4989,0.2349,0.0619,0.2641,MARCS,221.69135571038,-25.82151523297,0.314574,0.256847,-0.0925
0.856939,221.715345,-19.34369,17800,144652-1920.6,0.506618,9.09,0.11,ESD/EC,,LC,221.7153,-19.3437,Gaia DR3 6281602632058456064,221.71513947007,-19.34382803835,0.000,0.000,141,1636148068921376768,6281602632058456064,1635651122,0.0801,0.0890,2.7718,0.0888,31.1978,27.024,-22.742,0.119,-14.599,0.126,-0.4767,-0.1715,-0.3030,0.2798,-0.1406,0.3695,-0.4991,-0.3072,0.2634,-0.5743,169,169,156,13,40.8215,5.3401e+03,0.581,2.6037e+02,31,0,1.578,,,,,,,,19,13,0.220808,21,6.498e-02,4.820e+01,93,0,4.107,0,152,4017755.52686,4.42271e+03,9.08437e+02,9.177408,0.003003,21,2.74761e+06,2.19396e+04,1.25235e+02,9.241153,0.009108,20,3.07212e+06,2.80807e+04,1.09403e+02,8.529300,0.010619,1.449,0,21,0,20,0,0.711853,0.063745,0.648108,-32.57,0.49,1,2,0,2,6.0965e+01,-1.0040e-01,,215.338,,6000.0,2.5,0.00,440,,,,8.328342,0.017086,2,,NOT_AVAILABLE,0.000000,0.000000,0.999668,,,,,,,,,,,,,,,,,,,,,,,221.71524659249,-19.34376315528,1.935539,2.057839,-0.5819
0.375426,221.74137,-56.06017,17806,144658-5603.6,31.291533,11.74,0.15,MISC,,LC,221.7414,-56.0602,Gaia DR3 5893174384097369344,221.74146597559,-56.06025946495,0.000,0.000,149,1636148068921376768,5893174384097369344,1291743824,0.0213,0.0240,0.5109,0.0311,16.4490,8.490,-7.745,0.029,-3.478,0.031,-0.2177,-0.1545,0.0486,-0.0072,0.0650,0.0073,0.2353,-0.0587,0.0853,-0.2012,359,359,358,1,-0.6017,2.8228e+03,0.260,6.9175e+01,31,0,1.214,,,,,,,,41,21,0.046284,44,1.171e-02,1.651e+02,6,0,0.977,1,375,2176174.21638,3.49448e+03,6.22746e+02,9.843133,0.003261,43,2.32974e+05,2.28881e+03,1.01788e+02,11.920275,0.011026,43,3.09981e+06,1.42036e+04,2.18242e+02,8.519557,0.006248,1.531,0,42,0,0,0,3.400718,2.077142,1.323576,-1.97,0.29,1,5,2,5,1.1503e+02,1.0742e+00,0.002967,786.202,0.95,3800.0,2.5,1.00,111,,,,7.942703,0.070660,3,1.300654e+02,VARIABLE,0.000000,0.000000,0.999997,,,,,,,,,,,,,,,,,,,,,,,221.74152762810,-56.06024400762,0.456466,0.498356,-0.2040
0.607375,221.893665,-21.72053,17818,144734-2143.2,37.936268,11.28,0.28,MISC/SR,,LC,221.8937,-21.7205,Gaia DR3 6280292808768519040,221.89348407443,-21.72051537225,0.000,0.000,95,1636148068921376768,6280292808768519040,1217137750,0.0277,0.0217,0.3229,0.0309,10.4631,6.962,-6.913,0.031,0.827,0.026,-0.0453,-0.3228,-0.0685,-0.1449,-0.0430,-0.0618,0.0897,-0.1850,0.3199,-0.2086,169,169,168,1,4.4018,8.8255e+02,0.188,3.4229e+01,31,1,1.285,,,,,,,,19,14,0.045186,23,7.940e-02,2.817e+01,0,0,1.251,0,174,1619854.95328,4.13588e+03,3.91659e+02,10.163676,0.003909,22,3.25727e+05,3.12564e+03,1.04211e+02,11.556408,0.010786,21,1.98188e+06,8.47189e+03,2.33936e+02,9.005201,0.005985,1.425,0,0,0,0,0,2.551207,1.392732,1.158475,44.88,0.75,1,5,2,5,9.0104e+01,4.9435e+00,0.000000,919.079,3.62,3800.0,0.5,-0.75,222,,,,8.482222,0.009684,3,1.049834e+02,NOT_AVAILABLE,0.000000,0.000000,0.999245,3592.2,3591.2,3594.6,-0.0119,-0.0136,-0.0076,-0.0096,-0.0100,-0.0085,15029.7705,14881.1992,15098.7920,0.5152,0.5002,0.5460,0.3356,0.3258,0.3557,0.1974,0.1918,0.2090,MARCS,221.89351714478,-21.72051904719,0.498490,0.419248,-0.1971
0.486027,221.933333,-68.901667,17823,144744-6854.1,7.225483,10.98,0.24,DCEP-FU/EC/ESD,,,221.9333,-68.9017,Gaia DR3 5799960915001750656,221.93369051426,-68.90170780241,0.000,0.000,171,1636148068921376768,5799960915001750656,1145327682,0.0092,0.0105,1.2805,0.0142,90.4057,17.336,-11.714,0.011,-12.780,0.014,-0.0434,-0.0460,-0.3699,0.0087,0.0772,0.0450,-0.1888,-0.0058,0.2594,0.0713,414,414,412,2,-2.5485,7.9667e+02,0.080,8.9332e+00,95,0,,1.4268,0.0030,0.082,-0.052,-0.044,-0.239,-0.032,47,25,0.019677,57,6.011e-03,9.684e+01,0,0,0.911,0,474,1061314.04264,2.46257e+03,4.30979e+02,10.622757,0.003733,52,4.09388e+05,3.41415e+03,1.19909e+02,11.308204,0.009475,50,9.38842e+05,6.20623e+03,1.51274e+02,9.816414,0.008112,1.270,0,0,0,0,0,1.491790,0.685447,0.806343,-27.21,8.80,1,18,5,17,9.6913e+01,7.3482e+01,0.000000,920.556,93.79,4750.0,4.0,0.00,222,38.7660,2.8280,11,9.495304,0.018889,11,1.061369e+02,VARIABLE,0.000000,0.000000,0.999993,5033.6,5021.2,5046.0,2.7614,2.7341,2.8458,-0.1173,-0.1331,-0.0879,748.0370,686.3806,767.4053,0.9562,0.9477,0.9643,0.7369,0.7303,0.7436,0.3898,0.3863,0.3934,PHOENIX,221.93383514452,-68.90165100299,0.176749,0.225285,0.0665
0.144488,221.94888,-3.38001,17825,144748-0322.8,36.927624,9.13,0.28,MISC/SR,,LC,221.9489,-3.38,Gaia DR3 6338694502748439552,221.94887689668,-3.38005001589,0.000,0.000,107,1636148068921376768,6338694502748439552,350666049,0.0405,0.0348,1.3726,0.0458,29.9479,6.343,-6.152,0.054,-1.544,0.050,-0.1011,-0.3841,0.0900,-0.1984,-0.2187,-0.1179,0.0579,-0.1139,0.1827,-0.3553,193,193,190,3,3.4715,1.3427e+03,0.306,4.9294e+01,31,0,1.217,,,,,,,,22,15,0.084496,24,1.099e-01,4.697e+00,0,0,1.184,0,205,18635689.62538,7.96484e+04,2.33974e+02,7.511503,0.005397,23,2.16240e+06,4.35365e+04,4.96686e+01,9.501204,0.022037,23,2.72494e+07,3.34063e+05,8.15696e+01,6.159502,0.013837,1.578,0,0,0,0,0,3.341702,1.989700,1.352002,-31.56,0.50,1,15,0,13,6.0396e+02,4.5312e+00,0.000000,912.804,4.51,3500.0,1.5,0.50,111,18.7270,1.1319,14,5.669151,0.023028,15,,VARIABLE,0.000000,0.000000,0.999984,,,,,,,,,,,,,,,,,,,,,,,221.94890428821,-3.38004315261,0.859159,0.798069,-0.3426
